FrontImage,RearImage,Correspondences
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774745727446.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774753676956.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774746102395.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774743587459.png,57
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774746414846.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774750222928.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774746727296.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774753767818.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774747039747.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774743587459.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774747352195.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774748404926.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774747664648.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774745496198.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774747977096.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774743587459.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774748352048.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774743042033.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774748789498.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752586230.png,18
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774749164449.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774758857997.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774749539397.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774744678185.png,8
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774749914348.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774751313654.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774750289299.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774750664249.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752131667.png,9
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774751039206.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774761585000.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774751476654.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774758857997.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774751851622.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774746950625.png,8
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774752226573.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752858817.png,9
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774752539023.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774743587459.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774752913973.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774758857997.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774753226424.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752858817.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774753601376.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774757312831.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774753976326.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774754351272.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774749404790.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774754726225.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774753858680.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774755101176.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774748404926.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774755476128.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774761494012.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774755913594.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763221151.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774756288579.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774754131394.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774756663556.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774757038533.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774755767544.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774757351000.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774769674770.png,7
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774757663475.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774755949393.png,8
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774757975948.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774749404790.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774758288410.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774759766998.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774758600858.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774767402331.png,9
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774758913310.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774759225777.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752586230.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774759538229.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772401647.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774759850683.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774760163138.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752586230.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774760475587.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774752858817.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774760788043.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773674226.png,22
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774761100522.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773946937.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774761413005.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773401512.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774761725467.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773674226.png,19
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774762037916.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774401378.png,9
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774762350369.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773855949.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774762662819.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773674226.png,20
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774762975268.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774763287719.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774763600170.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773946937.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774763912618.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773492374.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774764225071.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773855949.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774764537524.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773946937.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774764849974.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774760312424.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774765162419.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777582818.png,19
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774765474872.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774760312424.png,24
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774765787322.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774760312424.png,22
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774766099775.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773855949.png,25
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774766412225.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773765087.png,21
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774766724677.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779491556.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774767162131.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,25
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774767537081.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774758948983.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774767849531.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774776491967.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774768224516.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,21
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774768599494.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,25
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774768974474.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774773674226.png,8
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774769349456.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771674499.png,22
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774769661924.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771947209.png,0
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774769974403.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772128935.png,0
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774770286859.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772856086.png,5
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774770599321.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,18
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774770911780.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774771224234.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,21
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774771536684.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,19
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774771849145.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774774128663.png,19
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774772161619.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771674499.png,18
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774772474080.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774770129208.png,49
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774772786541.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774763130165.png,96
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774773098998.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777946392.png,91
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774773411459.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774765948029.png,52
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774773723919.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771674499.png,54
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774774036375.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,52
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774774348839.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,55
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774774661296.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774768947620.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774774973753.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775286218.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775598670.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777582818.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774775911123.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776223577.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774770038343.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776536027.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774768947620.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774776848480.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774770129208.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777160931.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,22
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777473385.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774771674499.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774777785868.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778098338.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,24
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778410791.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780764133.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774778723237.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780127846.png,14
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779035692.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779348143.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774772674359.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779660592.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786581591.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774779973042.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780285493.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791762633.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780597944.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774784400011.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774780910394.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781222842.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774791399057.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781535294.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783127436.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774781847748.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774777400965.png,17
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782160212.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,18
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782472692.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774780764133.png,20
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774782847680.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,16
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783222653.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778855268.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783535115.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774781400423.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774783847591.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774785309013.png,10
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784160064.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778855268.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784472530.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,20
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774784784991.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774794035073.png,12
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785097440.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786581591.png,20
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785409908.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774786945165.png,11
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774785722374.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787308740.png,13
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786034810.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774783945574.png,19
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786347281.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774787945028.png,18
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786659742.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778219103.png,30
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774786972197.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774778491691.png,15
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787284645.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774782491147.png,21
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787597096.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774795943938.png,25
/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/front_top/1403774787909546.png,/scratch/udit/robotcar/overcast/2014-06-26-09-24-58/vpr/rear_top/1403774779491556.png,12
